timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
327577,-0.00,0.01,0.93,0.24,0.67,0.00
327586,-0.00,0.01,0.99,-0.49,0.67,-0.06
327595,-0.00,0.02,1.03,-0.49,0.79,0.00
327603,-0.00,0.01,0.98,-0.24,0.55,-0.12
327612,-0.00,0.01,0.94,-0.24,0.61,-0.31
327620,-0.00,0.01,0.99,-0.18,0.67,-0.18
327629,-0.01,0.02,1.02,-0.37,0.67,-0.18
327638,-0.01,0.01,0.97,-0.06,0.55,-0.12
327647,-0.00,0.01,0.96,-0.06,0.73,0.00
327655,-0.00,0.01,0.99,-0.31,0.73,-0.06
327664,-0.00,0.01,1.01,-0.24,0.49,-0.12
327672,-0.01,0.01,0.97,0.12,0.61,-0.06
327681,-0.00,0.01,0.97,-0.06,0.67,0.00
327690,-0.00,0.01,1.00,-0.24,0.85,0.00
327699,-0.02,0.01,0.87,-0.24,0.79,-0.06
327708,0.00,0.02,1.06,-0.67,0.92,-0.31
327716,0.01,0.01,1.09,-0.31,0.67,-0.67
327725,-0.01,0.00,0.95,0.49,0.85,-0.49
327733,0.00,0.00,0.84,0.49,0.43,-0.24
327742,0.00,0.01,1.02,-0.73,0.61,-0.43
327751,-0.00,0.02,1.09,-0.73,0.61,-0.24
327759,-0.01,0.01,0.95,0.43,0.67,-0.24
327768,-0.01,0.00,0.89,0.49,0.67,-0.12
327777,0.00,0.02,1.03,-0.55,0.61,-0.06
327785,0.00,0.02,1.05,-0.49,0.67,-0.06
327794,-0.01,0.01,0.95,0.18,0.49,-0.06
327803,-0.00,0.01,0.92,0.06,0.43,-0.12
327812,-0.00,0.02,1.02,-0.49,0.85,-0.06
327820,-0.00,0.02,1.03,-0.12,0.73,-0.12
327829,-0.00,0.01,0.95,0.12,0.55,0.00
327837,-0.00,0.01,0.95,0.12,0.61,-0.06
327847,-0.00,0.01,1.01,-0.24,0.79,-0.24
327855,-0.00,0.02,1.02,-0.49,0.73,-0.18
327864,-0.01,0.01,0.95,-0.24,0.67,-0.18
327872,-0.00,0.01,0.96,-0.12,0.61,-0.12
327881,0.00,0.01,1.01,-0.49,0.73,-0.06
327890,-0.00,0.01,1.00,-0.24,0.73,-0.18
327899,-0.01,0.01,0.96,0.06,0.67,-0.06
327907,-0.00,0.01,0.97,-0.06,0.67,-0.06
327916,0.00,0.01,1.00,-0.12,0.85,-0.18
327924,-0.00,0.01,1.00,-0.18,0.73,-0.24
327933,-0.00,0.01,0.96,-0.18,0.61,-0.12
327942,-0.02,0.01,0.82,-0.43,0.55,-0.06
327950,-0.01,0.04,1.09,-0.92,0.67,-0.43
327960,0.00,0.03,1.14,-0.24,0.85,-0.61
327968,-0.01,0.01,0.91,1.04,0.79,-0.24
327977,0.00,0.00,0.85,0.49,0.61,-0.12
327985,0.01,0.02,1.06,-1.04,0.61,-0.31
327994,-0.00,0.02,1.10,-0.73,0.61,-0.12
328003,-0.01,0.00,0.92,0.43,0.85,-0.06
328012,-0.01,0.00,0.88,0.31,0.73,0.00
328020,0.00,0.02,1.04,-0.67,0.92,-0.18
328029,0.00,0.02,1.07,-0.43,0.85,-0.12
328038,-0.01,0.01,0.93,0.24,0.55,-0.12
328046,-0.00,0.01,0.92,0.00,0.67,-0.06
328055,-0.00,0.02,1.03,-0.73,0.85,0.06
328064,-0.00,0.02,1.04,-0.18,0.92,-0.06
328072,-0.00,0.01,0.94,0.31,0.85,-0.12
328081,-0.00,0.01,0.94,-0.12,0.67,-0.18
328089,-0.00,0.02,1.02,-0.49,0.85,-0.06
328098,-0.01,0.02,1.02,-0.24,0.73,-0.12
328107,-0.00,0.01,0.95,0.18,0.61,-0.12
328116,-0.00,0.01,0.96,0.18,0.85,-0.06
328124,-0.00,0.01,1.02,-0.24,0.92,-0.06
328133,-0.00,0.01,1.01,-0.12,0.73,0.00
328142,-0.01,0.01,0.95,0.06,0.49,0.18
328150,-0.00,0.01,0.97,-0.06,0.85,0.00
328159,-0.00,0.01,1.01,-0.24,0.79,-0.06
328168,-0.00,0.01,1.00,-0.18,0.67,-0.06
328177,-0.01,0.01,0.89,-0.18,0.73,-0.06
328185,-0.01,0.03,1.12,-0.85,0.85,-0.24
328194,0.00,0.02,1.10,-0.18,0.55,-0.31
328203,-0.01,-0.00,0.85,0.85,0.85,-0.24
328211,0.01,0.00,0.89,0.24,0.73,-0.24
328220,0.00,0.02,1.09,-0.85,0.92,-0.06
328229,-0.01,0.02,1.05,-0.37,0.79,-0.12
328238,-0.01,0.00,0.90,0.49,0.67,-0.12
328246,-0.00,0.01,0.93,-0.24,0.61,-0.31
328254,0.00,0.02,1.06,-0.61,0.79,-0.24
328263,-0.00,0.01,1.02,0.12,0.85,0.06
328272,-0.01,0.00,0.92,0.31,0.55,-0.12
328281,-0.00,0.01,0.96,-0.12,0.67,-0.12
328289,0.00,0.02,1.04,-0.43,0.79,-0.06
328298,-0.00,0.01,1.00,0.00,0.55,-0.12
328307,-0.00,0.00,0.93,0.24,0.49,-0.06
328315,-0.00,0.01,0.97,-0.18,0.67,0.00
328324,-0.00,0.02,1.02,-0.55,0.73,-0.12
328333,-0.01,0.01,1.00,-0.43,0.67,-0.12
328342,-0.00,0.01,0.95,0.12,0.61,-0.12
328350,-0.00,0.01,0.98,-0.24,0.61,-0.06
328359,-0.00,0.01,1.02,-0.43,0.79,-0.06
328368,-0.01,0.01,0.99,-0.12,0.79,-0.06
328376,-0.00,0.01,0.96,0.12,0.85,-0.12
328385,-0.00,0.01,0.99,-0.12,0.67,0.06
328394,-0.02,0.01,0.80,-0.43,0.37,-0.12
328403,-0.00,0.04,1.11,-0.79,0.73,-0.24
328411,-0.00,0.03,1.11,0.12,0.98,-0.18
328420,-0.01,0.01,0.90,0.92,0.92,-0.06
328429,0.00,-0.00,0.88,0.37,0.67,-0.06
328437,0.01,0.02,1.07,-0.98,0.67,-0.12
328446,-0.00,0.02,1.08,-0.43,0.67,-0.06
328455,-0.01,0.00,0.91,0.49,0.67,-0.12
328463,-0.01,0.01,0.91,0.37,0.85,0.00
328472,0.00,0.02,1.04,-0.43,0.98,-0.12
328481,0.00,0.02,1.04,-0.31,0.79,0.00
328489,-0.01,0.00,0.93,0.31,0.73,-0.06
328498,-0.01,0.01,0.94,-0.18,0.73,0.00
328506,-0.00,0.02,1.03,-0.37,0.85,-0.06
328516,-0.00,0.02,1.02,0.12,0.85,0.06
328524,-0.00,0.01,0.93,0.24,0.67,0.00
328533,-0.00,0.01,0.96,-0.12,0.67,-0.18
328542,-0.00,0.01,1.02,-0.43,0.67,-0.06
328550,-0.01,0.01,1.01,-0.24,0.61,-0.12
328559,-0.01,0.01,0.94,0.12,0.73,-0.06
328567,-0.00,0.01,0.97,-0.18,0.55,-0.12
328576,0.00,0.01,1.02,-0.43,0.61,-0.12
328585,-0.00,0.01,1.00,-0.12,0.67,0.00
328593,-0.01,0.01,0.96,0.06,0.61,0.00
328602,-0.00,0.01,0.98,-0.12,0.79,0.00
328611,-0.00,0.01,1.01,-0.18,0.73,-0.18
328620,-0.00,0.01,0.98,-0.37,0.67,-0.18
328628,-0.01,0.01,0.95,-0.31,0.85,-0.24
328637,-0.01,0.03,1.13,-0.67,0.73,-0.61
328645,-0.00,0.01,1.03,0.18,0.85,-0.55
328654,-0.00,-0.00,0.80,0.85,0.61,-0.43
328663,0.00,0.01,0.97,-0.43,0.73,-0.18
328671,0.01,0.02,1.11,-0.98,0.85,-0.12
328681,-0.01,0.01,0.99,0.00,0.61,0.06
328689,-0.01,-0.00,0.88,0.18,0.73,0.00
328698,0.00,0.02,1.00,-0.49,0.73,0.00
328706,0.00,0.02,1.07,-0.31,0.85,-0.06
328715,-0.01,0.01,0.97,0.12,0.61,-0.06
328724,-0.01,0.00,0.91,0.12,0.55,-0.12
328733,-0.00,0.01,1.00,-0.18,0.67,0.00
328741,0.00,0.02,1.04,-0.43,0.79,-0.06
328750,-0.00,0.01,0.97,-0.06,0.73,-0.12
328759,-0.00,0.00,0.93,0.37,0.79,-0.06
328767,-0.00,0.01,1.00,-0.18,0.79,-0.06
